% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
1.78021	1	1	1	1.64212e-11	34352.4	0
1.78121	1	1	1	1.711e-11	36239.8	0
1.78221	1	1	1	1.80528e-11	38645.4	0
1.78321	1	1	1	1.92916e-11	41657	0
1.78421	1	1	1	2.07744e-11	45161.6	0
1.78521	1	1	1	2.25443e-11	49251.2	0
1.78621	1	1	1	2.45555e-11	53825.8	0
1.78721	1	1	1	2.68368e-11	58946.8	0
1.78821	1	1	1	2.93563e-11	64544.1	0
1.78921	1	1	1	3.21243e-11	70639.4	0
1.79021	1	1	1	3.51278e-11	77204.1	0
1.79121	1	1	1	3.8353e-11	84207.4	0
1.79221	1	1	1	4.18123e-11	91676.4	0
1.79321	1	1	1	4.5461e-11	99512.7	0
1.79421	1	1	1	4.93445e-11	107816	0
1.79521	1	1	1	5.33849e-11	116416	0
1.79621	1	1	1	5.76651e-11	125495	0
1.79721	1	1	1	6.20504e-11	134757	0
1.79821	1	1	1	6.66599e-11	144464	0
1.79921	1	1	1	7.13649e-11	154336	0
1.80021	1	1	1	7.62564e-11	164570	0
1.80121	1	1	1	8.12389e-11	174961	0
1.80221	1	1	1	8.6363e-11	185618	0
1.80321	1	1	1	9.15785e-11	196433	0
1.80421	1	1	1	9.68843e-11	207405	0
1.80521	1	1	1	1.02287e-10	218549	0
1.80621	1	1	1	1.07722e-10	229727	0
1.80721	1	1	1	1.13264e-10	241101	0
1.80821	1	1	1	1.18776e-10	252375	0
1.80921	1	1	1	1.24411e-10	263882	0
1.81021	1	1	1	1.29946e-10	275142	0
1.81121	1	1	1	1.35604e-10	286636	0
1.81221	1	1	1	1.41132e-10	297822	0
1.81321	1	1	1	1.46747e-10	309167	0
1.81421	1	1	1	1.52262e-10	320273	0
1.81521	1	1	1	1.57796e-10	331394	0
1.81621	1	1	1	1.63229e-10	342276	0
1.81721	1	1	1	1.68612e-10	353026	0
1.81821	1	1	1	1.73917e-10	363591	0
1.81921	1	1	1	1.79096e-10	373869	0
1.82021	1	1	1	1.84229e-10	384028	0
1.82121	1	1	1	1.89157e-10	393737	0
1.82221	1	1	1	1.94076e-10	403407	0
1.82321	1	1	1	1.98708e-10	412458	0
1.82421	1	1	1	2.03366e-10	421548	0
1.82521	1	1	1	2.07667e-10	429875	0
1.82621	1	1	1	2.11974e-10	438200	0
1.82721	1	1	1	2.15962e-10	445846	0
1.82821	1	1	1	2.19883e-10	453339	0
1.82921	1	1	1	2.23529e-10	460248	0
1.83021	1	1	1	2.27033e-10	466851	0
1.83121	1	1	1	2.30312e-10	472977	0
1.83221	1	1	1	2.33387e-10	478672	0
1.83321	1	1	1	2.36303e-10	484032	0
1.83421	1	1	1	2.38924e-10	488774	0
1.83521	1	1	1	2.41434e-10	493279	0
1.83621	1	1	1	2.43571e-10	497013	0
1.83721	1	1	1	2.45658e-10	500637	0
1.83821	1	1	1	2.47299e-10	503344	0
1.83921	1	1	1	2.48907e-10	505978	0
1.84021	1	1	1	2.50092e-10	507744	0
1.84121	1	1	1	2.51195e-10	509340	0
1.84221	1	1	1	2.51942e-10	510211	0
1.84321	1	1	1	2.52541e-10	510778	0
1.84421	1	1	1	2.52854e-10	510766	0
1.84521	1	1	1	2.52954e-10	510323	0
1.84621	1	1	1	2.52839e-10	509447	0
1.84721	1	1	1	2.52453e-10	508025	0
1.84821	1	1	1	2.51923e-10	506315	0
1.84921	1	1	1	2.51066e-10	503953	0
1.85021	1	1	1	2.50136e-10	501448	0
1.85121	1	1	1	2.48853e-10	498241	0
1.85221	1	1	1	2.47551e-10	495003	0
1.85321	1	1	1	2.4586e-10	490993	0
1.85421	1	1	1	2.44138e-10	486932	0
1.85521	1	1	1	2.42104e-10	482256	0
1.85621	1	1	1	2.3999e-10	477433	0
1.85721	1	1	1	2.37638e-10	472147	0
1.85821	1	1	1	2.35163e-10	466630	0
1.85921	1	1	1	2.32522e-10	460797	0
1.86021	1	1	1	2.2972e-10	454661	0
1.86121	1	1	1	2.26821e-10	448346	0
1.86221	1	1	1	2.2373e-10	441670	0
1.86321	1	1	1	2.20605e-10	434944	0
1.86421	1	1	1	2.17263e-10	427811	0
1.86521	1	1	1	2.13946e-10	420747	0
1.86621	1	1	1	2.10394e-10	413242	0
1.86721	1	1	1	2.06887e-10	405846	0
1.86821	1	1	1	2.03201e-10	398124	0
1.86921	1	1	1	1.99543e-10	390479	0
1.87021	1	1	1	1.95781e-10	382657	0
1.87121	1	1	1	1.92019e-10	374861	0
1.87221	1	1	1	1.882e-10	366981	0
1.87321	1	1	1	1.84363e-10	359093	0
1.87421	1	1	1	1.80521e-10	351225	0
1.87521	1	1	1	1.76648e-10	343326	0
1.87621	1	1	1	1.72818e-10	335538	0
1.87721	1	1	1	1.68948e-10	327706	0
1.87821	1	1	1	1.65161e-10	320065	0
1.87921	1	1	1	1.61331e-10	312375	0
1.88021	1	1	1	1.5761e-10	304925	0
1.88121	1	1	1	1.53863e-10	297465	0
1.88221	1	1	1	1.50227e-10	290247	0
1.88321	1	1	1	1.46609e-10	283099	0
1.88421	1	1	1	1.43089e-10	276176	0
1.88521	1	1	1	1.39624e-10	269392	0
1.88621	1	1	1	1.36251e-10	262818	0
1.88721	1	1	1	1.32962e-10	256443	0
1.88821	1	1	1	1.29762e-10	250273	0
1.88921	1	1	1	1.26674e-10	244349	0
1.89021	1	1	1	1.23669e-10	238622	0
1.89121	1	1	1	1.20795e-10	233178	0
1.89221	1	1	1	1.18002e-10	227926	0
1.89321	1	1	1	1.15356e-10	222986	0
1.89421	1	1	1	1.1279e-10	218232	0
1.89521	1	1	1	1.10374e-10	213796	0
1.89621	1	1	1	1.08055e-10	209576	0
1.89721	1	1	1	1.05877e-10	205657	0
1.89821	1	1	1	1.03809e-10	201978	0
1.89921	1	1	1	1.01875e-10	198581	0
1.90021	1	1	1	1.00061e-10	195440	0
1.90121	1	1	1	9.8371e-11	192562	0
1.90221	1	1	1	9.68085e-11	189951	0
1.90321	1	1	1	9.53601e-11	187580	0
1.90421	1	1	1	9.40446e-11	185486	0
1.90521	1	1	1	9.2831e-11	183604	0
1.90621	1	1	1	9.17547e-11	182006	0
1.90721	1	1	1	9.0767e-11	180588	0
1.90821	1	1	1	8.99157e-11	179452	0
1.90921	1	1	1	8.91451e-11	178477	0
1.91021	1	1	1	8.84996e-11	177757	0
1.91121	1	1	1	8.79344e-11	177196	0
1.91221	1	1	1	8.74771e-11	176853	0
1.91321	1	1	1	8.70998e-11	176666	0
1.91421	1	1	1	8.68108e-11	176653	0
1.91521	1	1	1	8.6602e-11	176797	0
1.91621	1	1	1	8.64589e-11	177064	0
1.91721	1	1	1	8.63978e-11	177492	0
1.91821	1	1	1	8.63769e-11	177988	0
1.91921	1	1	1	8.64412e-11	178650	0
1.92021	1	1	1	8.65174e-11	179318	0
1.92121	1	1	1	8.66819e-11	180161	0
1.92221	1	1	1	8.68316e-11	180950	0
1.92321	1	1	1	8.70578e-11	181889	0
1.92421	1	1	1	8.72696e-11	182776	0
1.92521	1	1	1	8.75337e-11	183759	0
1.92621	1	1	1	8.77923e-11	184712	0
1.92721	1	1	1	8.80722e-11	185693	0
1.92821	1	1	1	8.83463e-11	186643	0
1.92921	1	1	1	8.86098e-11	187552	0
1.93021	1	1	1	8.88756e-11	188450	0
1.93121	1	1	1	8.90967e-11	189234	0
1.93221	1	1	1	8.93313e-11	190031	0
1.93321	1	1	1	8.94851e-11	190636	0
1.93421	1	1	1	8.9667e-11	191288	0
1.93521	1	1	1	8.97305e-11	191667	0
1.93621	1	1	1	8.9821e-11	192091	0
1.93721	1	1	1	8.97916e-11	192240	0
1.93821	1	1	1	8.9764e-11	192381	0
1.93921	1	1	1	8.96316e-11	192281	0
1.94021	1	1	1	8.94683e-11	192102	0
1.94121	1	1	1	8.92185e-11	191724	0
1.94221	1	1	1	8.89049e-11	191197	0
1.94321	1	1	1	8.85258e-11	190517	0
1.94421	1	1	1	8.80574e-11	189634	0
1.94521	1	1	1	8.75512e-11	188659	0
1.94621	1	1	1	8.69161e-11	187397	0
1.94721	1	1	1	8.62642e-11	186089	0
1.94821	1	1	1	8.54516e-11	184426	0
1.94921	1	1	1	8.46405e-11	182757	0
1.95021	1	1	1	8.36556e-11	180707	0
1.95121	1	1	1	8.26632e-11	178632	0
1.95221	1	1	1	8.1526e-11	176239	0
1.95321	1	1	1	8.03536e-11	173764	0
1.95421	1	1	1	7.90671e-11	171036	0
1.95521	1	1	1	7.77197e-11	168172	0
1.95621	1	1	1	7.62897e-11	165125	0
1.95721	1	1	1	7.47756e-11	161892	0
1.95821	1	1	1	7.32108e-11	158544	0
1.95921	1	1	1	7.15417e-11	154969	0
1.96021	1	1	1	6.98535e-11	151347	0
1.96121	1	1	1	6.80442e-11	147462	0
1.96221	1	1	1	6.62464e-11	143598	0
1.96321	1	1	1	6.43254e-11	139466	0
1.96421	1	1	1	6.24252e-11	135374	0
1.96521	1	1	1	6.04205e-11	131056	0
1.96621	1	1	1	5.84231e-11	126750	0
1.96721	1	1	1	5.63561e-11	122293	0
1.96821	1	1	1	5.42833e-11	117819	0
1.96921	1	1	1	5.2174e-11	113266	0
1.97021	1	1	1	5.00493e-11	108676	0
1.97121	1	1	1	4.79194e-11	104073	0
1.97221	1	1	1	4.5768e-11	99421.9	0
1.97321	1	1	1	4.36401e-11	94818.3	0
1.97421	1	1	1	4.14884e-11	90161.6	0
1.97521	1	1	1	3.93861e-11	85608	0
1.97621	1	1	1	3.72611e-11	81004	0
1.97721	1	1	1	3.52026e-11	76539.3	0
1.97821	1	1	1	3.31377e-11	72058.9	0
1.97921	1	1	1	3.11425e-11	67724.7	0
1.98021	1	1	1	2.91696e-11	63435.8	0
1.98121	1	1	1	2.72665e-11	59293.4	0
1.98221	1	1	1	2.54143e-11	55256.9	0
1.98321	1	1	1	2.3631e-11	51364.6	0
1.98421	1	1	1	2.19162e-11	47615.7	0
1.98521	1	1	1	2.02735e-11	44017.9	0
1.98621	1	1	1	1.87171e-11	40601.1	0
1.98721	1	1	1	1.72381e-11	37346.4	0
1.98821	1	1	1	1.58598e-11	34303.2	0
1.98921	1	1	1	1.45657e-11	31436.2	0
1.99021	1	1	1	1.33834e-11	28804.1	0
1.99121	1	1	1	1.22932e-11	26364.9	0
1.99221	1	1	1	1.13205e-11	24172.4	0
1.99321	1	1	1	1.04532e-11	22200.8	0
1.99421	1	1	1	9.70557e-12	20480.4	0
1.99521	1	1	1	9.07322e-12	19001.7	0
1.99621	1	1	1	8.56329e-12	17779.7	0
1.99721	1	1	1	8.17552e-12	16813.8	0
1.99821	1	1	1	7.91269e-12	16109.9	0
1.99921	1	1	1	7.77638e-12	15671.1	0
2.00021	1	1	1	1.73303e-10	373599	0
2.00121	1	1	1	1.77569e-10	382945	0
2.00221	1	1	1	1.81855e-10	392334	0
2.00321	1	1	1	1.86018e-10	401457	0
2.00421	1	1	1	1.90211e-10	410648	0
2.00521	1	1	1	1.94249e-10	419499	0
2.00621	1	1	1	1.98301e-10	428383	0
2.00721	1	1	1	2.02208e-10	436952	0
2.00821	1	1	1	2.06089e-10	445463	0
2.00921	1	1	1	2.09841e-10	453694	0
2.01021	1	1	1	2.1352e-10	461767	0
2.01121	1	1	1	2.17089e-10	469602	0
2.01221	1	1	1	2.20538e-10	477174	0
2.01321	1	1	1	2.23905e-10	484566	0
2.01421	1	1	1	2.27099e-10	491582	0
2.01521	1	1	1	2.30241e-10	498483	0
2.01621	1	1	1	2.33155e-10	504887	0
2.01721	1	1	1	2.36051e-10	511251	0
2.01821	1	1	1	2.38661e-10	516991	0
2.01921	1	1	1	2.41254e-10	522693	0
2.02021	1	1	1	2.43577e-10	527804	0
2.02121	1	1	1	2.45838e-10	532781	0
2.02221	1	1	1	2.47863e-10	537241	0
2.02321	1	1	1	2.49774e-10	541452	0
2.02421	1	1	1	2.51486e-10	545228	0
2.02521	1	1	1	2.53031e-10	548637	0
2.02621	1	1	1	2.54417e-10	551700	0
2.02721	1	1	1	2.5558e-10	554275	0
2.02821	1	1	1	2.5663e-10	556600	0
2.02921	1	1	1	2.57406e-10	558328	0
2.03021	1	1	1	2.58117e-10	559913	0
2.03121	1	1	1	2.58492e-10	560764	0
2.03221	1	1	1	2.58828e-10	561528	0
2.03321	1	1	1	2.58814e-10	561527	0
2.03421	1	1	1	2.58739e-10	561391	0
2.03521	1	1	1	2.58363e-10	560596	0
2.03621	1	1	1	2.57872e-10	559551	0
2.03721	1	1	1	2.57132e-10	557959	0
2.03821	1	1	1	2.56225e-10	556004	0
2.03921	1	1	1	2.55122e-10	553617	0
2.04021	1	1	1	2.53802e-10	550756	0
2.04121	1	1	1	2.52339e-10	547583	0
2.04221	1	1	1	2.50612e-10	543829	0
2.04321	1	1	1	2.48795e-10	539882	0
2.04421	1	1	1	2.46668e-10	535255	0
2.04521	1	1	1	2.44507e-10	530554	0
2.04621	1	1	1	2.41993e-10	525080	0
2.04721	1	1	1	2.39451e-10	519543	0
2.04821	1	1	1	2.36613e-10	513364	0
2.04921	1	1	1	2.33705e-10	507028	0
2.05021	1	1	1	2.30561e-10	500178	0
2.05121	1	1	1	2.27306e-10	493084	0
2.05221	1	1	1	2.23874e-10	485603	0
2.05321	1	1	1	2.20293e-10	477798	0
2.05421	1	1	1	2.16593e-10	469731	0
2.05521	1	1	1	2.12713e-10	461271	0
2.05621	1	1	1	2.08767e-10	452667	0
2.05721	1	1	1	2.04615e-10	443612	0
2.05821	1	1	1	2.00448e-10	434527	0
2.05921	1	1	1	1.96053e-10	424942	0
2.06021	1	1	1	1.91672e-10	415387	0
2.06121	1	1	1	1.87088e-10	405389	0
2.06221	1	1	1	1.82507e-10	395398	0
2.06321	1	1	1	1.7778e-10	385090	0
2.06421	1	1	1	1.73034e-10	374739	0
2.06521	1	1	1	1.68196e-10	364189	0
2.06621	1	1	1	1.63319e-10	353554	0
2.06721	1	1	1	1.58399e-10	342825	0
2.06821	1	1	1	1.53429e-10	331988	0
2.06921	1	1	1	1.48462e-10	321158	0
2.07021	1	1	1	1.43438e-10	310206	0
2.07121	1	1	1	1.38458e-10	299347	0
2.07221	1	1	1	1.33419e-10	288363	0
2.07321	1	1	1	1.28455e-10	277543	0
2.07421	1	1	1	1.23443e-10	266617	0
2.07521	1	1	1	1.18514e-10	255875	0
2.07621	1	1	1	1.1358e-10	245122	0
2.07721	1	1	1	1.08723e-10	234539	0
2.07821	1	1	1	1.039e-10	224030	0
2.07921	1	1	1	9.91526e-11	213687	0
2.08021	1	1	1	9.44708e-11	203488	0
2.08121	1	1	1	8.98679e-11	193462	0
2.08221	1	1	1	8.53574e-11	183639	0
2.08321	1	1	1	8.09329e-11	174005	0
2.08421	1	1	1	7.66221e-11	164619	0
2.08521	1	1	1	7.24023e-11	155434	0
2.08621	1	1	1	6.83118e-11	146531	0
2.08721	1	1	1	6.43317e-11	137871	0
2.08821	1	1	1	6.0492e-11	129517	0
2.08921	1	1	1	5.67823e-11	121447	0
2.09021	1	1	1	5.32189e-11	113698	0
2.09121	1	1	1	4.98022e-11	106269	0
2.09221	1	1	1	4.65392e-11	99175.7	0
2.09321	1	1	1	4.34343e-11	92427.9	0
2.09421	1	1	1	4.04926e-11	86036.3	0
2.09521	1	1	1	3.77159e-11	80005	0
2.09621	1	1	1	3.5113e-11	74352.9	0
2.09721	1	1	1	3.2678e-11	69067.2	0
2.09821	1	1	1	3.04281e-11	64185.1	0
2.09921	1	1	1	2.83455e-11	59668.1	0
2.10021	1	1	1	2.64591e-11	55578.6	0
2.10121	1	1	1	2.47384e-11	51850.6	0
2.10221	1	1	1	2.32209e-11	48564.7	0
2.10321	1	1	1	2.18702e-11	45642.9	0
2.10421	1	1	1	2.07124e-11	43141.3	0
2.10521	1	1	1	1.97298e-11	41021.5	0
2.10621	1	1	1	1.89405e-11	39322	0
2.10721	1	1	1	1.83315e-11	38015	0
2.10821	1	1	1	1.79068e-11	37109	0
2.10921	1	1	1	1.76658e-11	36602.2	0
2.11021	1	1	1	1.75988e-11	36473.9	0
2.11121	1	1	1	1.77162e-11	36745.8	0
2.11221	1	1	1	1.79965e-11	37371.9	0
2.11321	1	1	1	1.84587e-11	38392.4	0
2.11421	1	1	1	1.90726e-11	39743	0
2.11521	1	1	1	1.98623e-11	41473.9	0
2.11621	1	1	1	2.07962e-11	43518.3	0
2.11721	1	1	1	2.18897e-11	45907.7	0
2.11821	1	1	1	2.31223e-11	48598.8	0
2.11921	1	1	1	2.44976e-11	51598.4	0
2.12021	1	1	1	2.60036e-11	54881.3	0
2.12121	1	1	1	2.7637e-11	58439	0
2.12221	1	1	1	2.93869e-11	62248.9	0
2.12321	1	1	1	3.12491e-11	66301.7	0
2.12421	1	1	1	3.32139e-11	70575.1	0
2.12521	1	1	1	3.5282e-11	75071.7	0
2.12621	1	1	1	3.74316e-11	79742.2	0
2.12721	1	1	1	3.96767e-11	84619.1	0
2.12821	1	1	1	4.19775e-11	89613.2	0
2.12921	1	1	1	4.43657e-11	94796.3	0
2.13021	1	1	1	4.67865e-11	100046	0
2.13121	1	1	1	4.92792e-11	105450	0
2.13221	1	1	1	5.1792e-11	110894	0
2.13321	1	1	1	5.43535e-11	116442	0
2.13421	1	1	1	5.69268e-11	122012	0
2.13521	1	1	1	5.95213e-11	127625	0
2.13621	1	1	1	6.21236e-11	133252	0
2.13721	1	1	1	6.47156e-11	138853	0
2.13821	1	1	1	6.7316e-11	144469	0
2.13921	1	1	1	6.98708e-11	149982	0
2.14021	1	1	1	7.24392e-11	155522	0
2.14121	1	1	1	7.49336e-11	160898	0
2.14221	1	1	1	7.74532e-11	166327	0
2.14321	1	1	1	7.98465e-11	171475	0
2.14421	1	1	1	8.22525e-11	176650	0
2.14521	1	1	1	8.45353e-11	181552	0
2.14621	1	1	1	8.67965e-11	186405	0
2.14721	1	1	1	8.89427e-11	191003	0
2.14821	1	1	1	9.10302e-11	195471	0
2.14921	1	1	1	9.3016e-11	199715	0
2.15021	1	1	1	9.49035e-11	203742	0
2.15121	1	1	1	9.67078e-11	207584	0
2.15221	1	1	1	9.83723e-11	211120	0
2.15321	1	1	1	9.99765e-11	214521	0
2.15421	1	1	1	1.01399e-10	217523	0
2.15521	1	1	1	1.02787e-10	220451	0
2.15621	1	1	1	1.03951e-10	222886	0
2.15721	1	1	1	1.05092e-10	225268	0
2.15821	1	1	1	1.06006e-10	227156	0
2.15921	1	1	1	1.06876e-10	228944	0
2.16021	1	1	1	1.07553e-10	230314	0
2.16121	1	1	1	1.08148e-10	231502	0
2.16221	1	1	1	1.08581e-10	232334	0
2.16321	1	1	1	1.08894e-10	232906	0
2.16421	1	1	1	1.09082e-10	233201	0
2.16521	1	1	1	1.09116e-10	233162	0
2.16621	1	1	1	1.09062e-10	232930	0
2.16721	1	1	1	1.08822e-10	232293	0
2.16821	1	1	1	1.08534e-10	231549	0
2.16921	1	1	1	1.08031e-10	230337	0
2.17021	1	1	1	1.07514e-10	229092	0
2.17121	1	1	1	1.06767e-10	227349	0
2.17221	1	1	1	1.06006e-10	225573	0
2.17321	1	1	1	1.05062e-10	223398	0
2.17421	1	1	1	1.04076e-10	221134	0
2.17521	1	1	1	1.02952e-10	218567	0
2.17621	1	1	1	1.01764e-10	215861	0
2.17721	1	1	1	1.00481e-10	212950	0
2.17821	1	1	1	9.912e-11	209869	0
2.17921	1	1	1	9.77117e-11	206687	0
2.18021	1	1	1	9.62014e-11	203283	0
2.18121	1	1	1	9.46792e-11	199853	0
2.18221	1	1	1	9.30416e-11	196174	0
2.18321	1	1	1	9.14303e-11	192552	0
2.18421	1	1	1	8.96936e-11	188660	0
2.18521	1	1	1	8.80006e-11	184863	0
2.18621	1	1	1	8.6213e-11	180863	0
2.18721	1	1	1	8.44611e-11	176940	0
2.18821	1	1	1	8.26567e-11	172906	0
2.18921	1	1	1	8.08761e-11	168925	0
2.19021	1	1	1	7.90821e-11	164917	0
2.19121	1	1	1	7.73034e-11	160944	0
2.19221	1	1	1	7.55467e-11	157020	0
2.19321	1	1	1	7.37996e-11	153120	0
2.19421	1	1	1	7.21068e-11	149340	0
2.19521	1	1	1	7.04203e-11	145577	0
2.19621	1	1	1	6.88167e-11	141995	0
2.19721	1	1	1	6.72163e-11	138425	0
2.19821	1	1	1	6.57186e-11	135079	0
2.19921	1	1	1	6.42364e-11	131772	0
2.20021	1	1	1	6.2861e-11	128697	0
2.20121	1	1	1	6.15297e-11	125724	0
2.20221	1	1	1	6.02994e-11	122971	0
2.20321	1	1	1	5.91381e-11	120373	0
2.20421	1	1	1	5.80732e-11	117986	0
2.20521	1	1	1	5.70986e-11	115799	0
2.20621	1	1	1	5.62163e-11	113816	0
2.20721	1	1	1	5.54423e-11	112072	0
2.20821	1	1	1	5.47566e-11	110523	0
2.20921	1	1	1	5.41943e-11	109245	0
2.21021	1	1	1	5.37155e-11	108153	0
2.21121	1	1	1	5.33729e-11	107358	0
2.21221	1	1	1	5.31078e-11	106738	0
2.21321	1	1	1	5.29811e-11	106420	0
2.21421	1	1	1	5.29409e-11	106295	0
2.21521	1	1	1	5.30297e-11	106453	0
2.21621	1	1	1	5.32104e-11	106815	0
2.21721	1	1	1	5.35101e-11	107439	0
2.21821	1	1	1	5.3912e-11	108288	0
2.21921	1	1	1	5.442e-11	109371	0
2.22021	1	1	1	5.50362e-11	110693	0
2.22121	1	1	1	5.57433e-11	112215	0
2.22221	1	1	1	5.65643e-11	113988	0
2.22321	1	1	1	5.74577e-11	115922	0
2.22421	1	1	1	5.84711e-11	118118	0
2.22521	1	1	1	5.9535e-11	120429	0
2.22621	1	1	1	6.07192e-11	123002	0
2.22721	1	1	1	6.19411e-11	125662	0
2.22821	1	1	1	6.32697e-11	128554	0
2.22921	1	1	1	6.46367e-11	131534	0
2.23021	1	1	1	6.60873e-11	134697	0
2.23121	1	1	1	6.75783e-11	137951	0
2.23221	1	1	1	6.91261e-11	141331	0
2.23321	1	1	1	7.07179e-11	144808	0
2.23421	1	1	1	7.23394e-11	148353	0
2.23521	1	1	1	7.4013e-11	152012	0
2.23621	1	1	1	7.56794e-11	155659	0
2.23721	1	1	1	7.74045e-11	159434	0
2.23821	1	1	1	7.90841e-11	163114	0
2.23921	1	1	1	8.08327e-11	166943	0
2.24021	1	1	1	8.24959e-11	170591	0
2.24121	1	1	1	8.42164e-11	174362	0
2.24221	1	1	1	8.58566e-11	177962	0
2.24321	1	1	1	8.75183e-11	181609	0
2.24421	1	1	1	8.91081e-11	185103	0
2.24521	1	1	1	9.06809e-11	188559	0
2.24621	1	1	1	9.21941e-11	191888	0
2.24721	1	1	1	9.36488e-11	195090	0
2.24821	1	1	1	9.50601e-11	198199	0
2.24921	1	1	1	9.63694e-11	201088	0
2.25021	1	1	1	9.76551e-11	203925	0
2.25121	1	1	1	9.87937e-11	206445	0
2.25221	1	1	1	9.9932e-11	208963	0
2.25321	1	1	1	1.00882e-10	211077	0
2.25421	1	1	1	1.01838e-10	213201	0
2.25521	1	1	1	1.02597e-10	214899	0
2.25621	1	1	1	1.03333e-10	216546	0
2.25721	1	1	1	1.03896e-10	217821	0
2.25821	1	1	1	1.04396e-10	218958	0
2.25921	1	1	1	1.04752e-10	219781	0
2.26021	1	1	1	1.05003e-10	220378	0
2.26121	1	1	1	1.05142e-10	220730	0
2.26221	1	1	1	1.05136e-10	220768	0
2.26321	1	1	1	1.0505e-10	220632	0
2.26421	1	1	1	1.04782e-10	220101	0
2.26521	1	1	1	1.04468e-10	219471	0
2.26621	1	1	1	1.03936e-10	218367	0
2.26721	1	1	1	1.03388e-10	217227	0
2.26821	1	1	1	1.02603e-10	215573	0
2.26921	1	1	1	1.01796e-10	213870	0
2.27021	1	1	1	1.00791e-10	211739	0
2.27121	1	1	1	9.97359e-11	209498	0
2.27221	1	1	1	9.85344e-11	206940	0
2.27321	1	1	1	9.72484e-11	204198	0
2.27421	1	1	1	9.58455e-11	201202	0
2.27521	1	1	1	9.43314e-11	197965	0
2.27621	1	1	1	9.27396e-11	194559	0
2.27721	1	1	1	9.10134e-11	190861	0
2.27821	1	1	1	8.92479e-11	187078	0
2.27921	1	1	1	8.73285e-11	182962	0
2.28021	1	1	1	8.54066e-11	178839	0
2.28121	1	1	1	8.33158e-11	174351	0
2.28221	1	1	1	8.12362e-11	169887	0
2.28321	1	1	1	7.90189e-11	165125	0
2.28421	1	1	1	7.68001e-11	160360	0
2.28521	1	1	1	7.44854e-11	155388	0
2.28621	1	1	1	7.21541e-11	150379	0
2.28721	1	1	1	6.9766e-11	145249	0
2.28821	1	1	1	6.73504e-11	140059	0
2.28921	1	1	1	6.49139e-11	134825	0
2.29021	1	1	1	6.24458e-11	129524	0
2.29121	1	1	1	5.99906e-11	124252	0
2.29221	1	1	1	5.74978e-11	118900	0
2.29321	1	1	1	5.50448e-11	113634	0
2.29421	1	1	1	5.25548e-11	108291	0
2.29521	1	1	1	5.01242e-11	103077	0
2.29621	1	1	1	4.7671e-11	97815.6	0
2.29721	1	1	1	4.52811e-11	92692.4	0
2.29821	1	1	1	4.28994e-11	87588.9	0
2.29921	1	1	1	4.05778e-11	82617.1	0
2.30021	1	1	1	3.82909e-11	77722.2	0
2.30121	1	1	1	3.60639e-11	72958.8	0
2.30221	1	1	1	3.38937e-11	68320.3	0
2.30321	1	1	1	3.17858e-11	63818.6	0
2.30421	1	1	1	2.97526e-11	59480.4	0
2.30521	1	1	1	2.77861e-11	55288.8	0
2.30621	1	1	1	2.59081e-11	51290.6	0
2.30721	1	1	1	2.41026e-11	47451.9	0
2.30821	1	1	1	2.23959e-11	43828.6	0
2.30921	1	1	1	2.07698e-11	40382.9	0
2.31021	1	1	1	1.92469e-11	37161.9	0
2.31121	1	1	1	1.78143e-11	34139.1	0
2.31221	1	1	1	1.64857e-11	31343.1	0
2.31321	1	1	1	1.52556e-11	28762.8	0
2.31421	1	1	1	1.41306e-11	26411.7	0
2.31521	1	1	1	1.31091e-11	24287	0
2.31621	1	1	1	1.21937e-11	22393.5	0
2.31721	1	1	1	1.13841e-11	20731.3	0
2.31821	1	1	1	1.06809e-11	19301.1	0
2.31921	1	1	1	1.00838e-11	18102.4	0
2.32021	1	1	1	9.59214e-12	17133.7	0
2.32121	1	1	1	9.2053e-12	16393.5	0
2.32221	1	1	1	8.92134e-12	15877.5	0
2.32321	1	1	1	8.73971e-12	15584.5	0
2.32421	1	1	1	8.65663e-12	15505.9	0
2.32521	1	1	1	8.67205e-12	15642	0
2.32621	1	1	1	8.78063e-12	15980.7	0
2.32721	1	1	1	8.9821e-12	16521.5	0
2.32821	1	1	1	9.27083e-12	17252.1	0
2.32921	1	1	1	9.64493e-12	18168.1	0
2.33021	1	1	1	1.01004e-11	19260.8	0
2.33121	1	1	1	1.06311e-11	20516.7	0
2.33221	1	1	1	1.12377e-11	21937.3	0
2.33321	1	1	1	1.1907e-11	23493	0
2.33421	1	1	1	1.26475e-11	25203.7	0
2.33521	1	1	1	1.34353e-11	27015.4	0
2.33621	1	1	1	1.42909e-11	28974.5	0
2.33721	1	1	1	1.51762e-11	30996.1	0
2.33821	1	1	1	1.61211e-11	33146.9	0
2.33921	1	1	1	1.70878e-11	35343.1	0
2.34021	1	1	1	1.80993e-11	37635.8	0
2.34121	1	1	1	1.91267e-11	39961.1	0
2.34221	1	1	1	2.01817e-11	42345	0
2.34321	1	1	1	2.1249e-11	44753.7	0
2.34421	1	1	1	2.23244e-11	47178.1	0
2.34521	1	1	1	2.34108e-11	49624.7	0
2.34621	1	1	1	2.4486e-11	52044.3	0
2.34721	1	1	1	2.55748e-11	54492.1	0
2.34821	1	1	1	2.66264e-11	56855.8	0
2.34921	1	1	1	2.76945e-11	59254.2	0
2.35021	1	1	1	2.87e-11	61512.4	0
